46,47,46,44,45,47,108,44,45,47,108,45,45,46,47,111,45,108,47,108
78,79,78,76,77,79,140,76,77,79,140,77,77,78,79,143,77,140,79,140
391,384,386,385,386,387,388,391,444,-1,-1,-1,-1,445,415,413,413,413,413,415
423,416,418,417,418,419,420,423,476,-1,-1,-1,-1,509,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,477,-1,-1,-1,-1,1047,-1
-1,-1,-1,-1,-1,-1,-1,-1,444,-1,-1,-1,-1,477,-1,-1,1078,1079,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,476,-1,-1,-1,-1,477,-1,-1,1110,1111,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,508,-1,-1,-1,-1,509,-1,1047,-1,-1,-1,-1
415,413,413,415,415,413,413,415,415,-1,415,415,413,413,415,415,413,413,415,415
